timestamp,train_id,train_type,line,position_m,speed_kmph,station,event,delay_minutes,hour
2024-01-15 06:15:00,SU-030,Superfast,single_down,73015.75869368883,143.2,,moving,0.0,6
2024-01-15 06:15:00,EX-031,Express,single_down,91076.45558876588,112.0,Hoshangabad,moving,0.0,6
2024-01-15 06:15:00,PA-032,Passenger,single_down,58804.44472328759,89.5,,moving,0.0,6
2024-01-15 06:15:00,ME-033,MEMU,single_down,62217.87045179541,79.7,,moving,0.0,6
2024-01-15 06:15:00,SU-034,Superfast,loop,19712.184985824737,145.9,,moving,0.0,6
2024-01-15 06:15:00,ME-035,MEMU,single_up,66266.099172846,96.1,,moving,0.0,6
2024-01-15 06:15:00,EX-036,Express,single_up,60174.58281693827,127.6,,moving,0.0,6
2024-01-15 06:15:00,EX-037,Express,single_down,43058.92651059882,129.9,,moving,0.0,6
2024-01-15 06:15:00,FR-038,Freight,central,26122.8922009703,64.9,Bandra,moving,0.0,6
2024-01-15 06:15:00,EX-039,Express,single_down,55120.68552776192,129.4,,moving,0.0,6
2024-01-15 06:15:00,PA-040,Passenger,single_up,8289.973114246957,75.0,,moving,25.5,6
2024-01-15 06:15:00,EX-041,Express,single_up,31535.484406196385,119.7,,moving,3.4,6
2024-01-15 06:15:00,MA-042,Mail,single_up,33902.608209300335,115.8,Andheri,moving,10.9,6
2024-01-15 06:15:00,PA-043,Passenger,central,71787.31011644207,74.2,,moving,0.0,6
2024-01-15 06:15:00,ME-044,MEMU,single_down,42979.31923280421,96.8,,moving,0.0,6
2024-01-15 06:15:00,PA-045,Passenger,single_down,54158.2128594254,83.8,,moving,0.0,6
2024-01-15 06:15:00,PA-046,Passenger,single_up,16479.731276335602,81.7,Dadar,moving,6.5,6
2024-01-15 06:15:00,PA-047,Passenger,single_down,17571.495427183127,81.6,,moving,0.0,6
2024-01-15 06:15:00,SU-048,Superfast,central,15631.114463940263,151.6,Dadar,moving,0.0,6
2024-01-15 06:15:00,PA-049,Passenger,central,33526.32737254242,78.6,Andheri,moving,0.0,6
2024-01-15 06:15:00,ME-050,MEMU,single_down,17953.787090227095,96.1,,moving,14.1,6
2024-01-15 06:15:00,EX-051,Express,central,25404.78356143729,111.6,Bandra,delayed,4.951463228160468,6
2024-01-15 06:15:00,MA-052,Mail,central,39869.1993042189,110.7,,moving,0.0,6
2024-01-15 06:15:00,SU-053,Superfast,loop,6010.8123660459405,131.1,,delayed,2.5,6
2024-01-15 06:15:00,SU-054,Superfast,single_down,40852.624266686675,134.4,,moving,0.0,6
2024-01-15 06:15:00,ME-055,MEMU,central,4268.94170726999,94.3,,moving,0.0,6
2024-01-15 06:15:00,PA-056,Passenger,loop,22522.16065613631,89.0,,moving,0.0,6
2024-01-15 06:15:00,ME-057,MEMU,single_down,73619.54623935021,92.8,,moving,0.0,6
2024-01-15 06:15:00,SU-058,Superfast,central,73608.25997094162,144.8,,moving,0.0,6
2024-01-15 06:15:00,PA-059,Passenger,central,91992.20272639305,72.0,Hoshangabad,delayed,2.7,6
2024-01-15 06:15:00,ME-060,MEMU,central,73053.70250358175,90.8,,moving,0.0,6
2024-01-15 06:15:00,SU-061,Superfast,single_down,73867.82720617138,136.3,,moving,0.0,6
2024-01-15 06:15:00,PA-062,Passenger,single_up,73206.09854066768,74.2,,delayed,2.3,6
2024-01-15 06:15:00,EX-063,Express,loop,18658.94585356356,118.0,,moving,0.0,6
2024-01-15 06:15:00,EX-064,Express,single_down,52102.93903542465,119.4,,moving,0.0,6
2024-01-15 06:15:00,ME-065,MEMU,single_down,50989.5179807549,95.1,Borivali,moving,0.0,6
2024-01-15 06:15:00,PA-066,Passenger,single_down,80486.87771200298,86.8,,moving,0.0,6
2024-01-15 06:15:00,PA-067,Passenger,central,25461.065735294294,79.8,Bandra,delayed,6.621419009934147,6
2024-01-15 06:15:00,ME-068,MEMU,central,31008.154277877402,84.7,,moving,0.0,6
2024-01-15 06:15:00,PA-069,Passenger,loop,51436.53780144858,80.9,Borivali,moving,0.0,6
2024-01-15 06:15:00,ME-070,MEMU,loop,50172.67743057226,80.9,Borivali,moving,0.0,6
2024-01-15 06:15:00,ME-071,MEMU,central,28462.215200448944,90.3,,moving,0.0,6
2024-01-15 06:15:00,EX-072,Express,central,59444.863513401186,117.1,,moving,0.0,6
2024-01-15 06:15:00,PA-073,Passenger,central,75575.40901250324,76.6,,moving,0.0,6
2024-01-15 06:15:00,EX-074,Express,loop,50888.00454078813,127.1,Borivali,moving,0.0,6
2024-01-15 06:15:00,PA-075,Passenger,central,86444.62020763679,77.8,,moving,0.0,6
2024-01-15 06:15:30,EX-001,Express,single_up,91897.14199488203,124.0,Hoshangabad,moving,0.0,6
2024-01-15 06:15:30,PA-002,Passenger,central,6243.164562749078,69.8,,moving,0.0,6
2024-01-15 06:15:30,EX-003,Express,single_down,65669.7013764738,114.6,,moving,0.0,6
2024-01-15 06:15:30,EX-004,Express,loop,80405.25486126452,128.5,,moving,2.5,6
2024-01-15 06:15:30,ME-005,MEMU,single_up,24717.299805683288,96.5,Bandra,moving,0.0,6
2024-01-15 06:15:30,PA-006,Passenger,central,9955.986594181119,81.2,,moving,0.0,6
2024-01-15 06:15:30,SU-007,Superfast,central,12691.999417306886,135.3,,moving,3.2,6
2024-01-15 06:15:30,SU-008,Superfast,central,5827.76701883823,145.8,,moving,0.0,6
2024-01-15 06:15:30,EX-009,Express,central,8983.935626180297,130.0,,moving,0.0,6
2024-01-15 06:15:30,EX-010,Express,single_down,90993.21477275105,122.4,Hoshangabad,moving,0.0,6
2024-01-15 06:15:30,PA-011,Passenger,loop,718.4329458241101,87.7,Mumbai Central,moving,2.7,6
2024-01-15 06:15:30,ME-012,MEMU,loop,1544.4500128089935,90.7,,moving,0.0,6
2024-01-15 06:15:30,ME-013,MEMU,single_down,19904.63824178332,89.2,,moving,0.0,6
2024-01-15 06:15:30,SU-014,Superfast,single_down,11239.92551670271,145.2,,moving,0.0,6
2024-01-15 06:15:30,PA-015,Passenger,single_down,32303.623465746015,72.9,,moving,0.0,6
2024-01-15 06:15:30,ME-016,MEMU,loop,77612.9317020737,85.6,,moving,9.3,6
2024-01-15 06:15:30,EX-017,Express,single_up,60602.99770444149,128.5,,moving,4.2,6
2024-01-15 06:15:30,PA-018,Passenger,loop,42815.720527369405,76.7,,moving,0.0,6
2024-01-15 06:15:30,FR-019,Freight,single_down,36243.56218162267,67.6,Andheri,moving,34.190000000000005,6
2024-01-15 06:15:30,SU-020,Superfast,central,11982.462015734596,128.8,,delayed,4.7,6
2024-01-15 06:15:30,PA-021,Passenger,single_down,47694.67420720699,74.0,,moving,0.0,6
2024-01-15 06:15:30,EX-022,Express,central,9379.830845660184,115.2,,moving,0.0,6
2024-01-15 06:15:30,SU-023,Superfast,central,8666.99794859625,132.4,,moving,0.0,6
2024-01-15 06:15:30,ME-024,MEMU,single_down,39755.027042393434,83.2,,moving,0.0,6
2024-01-15 06:15:30,PA-025,Passenger,single_down,30239.57846132181,77.8,,moving,0.0,6
2024-01-15 06:15:30,ME-026,MEMU,central,11104.488650656289,90.9,,moving,0.0,6
2024-01-15 06:15:30,ME-027,MEMU,single_down,65795.25923502116,84.9,,delayed,3.4,6
2024-01-15 06:15:30,PA-028,Passenger,central,12349.692118838113,80.9,,moving,0.0,6
2024-01-15 06:15:30,SU-029,Superfast,single_up,25439.12180656645,136.3,Bandra,moving,0.0,6
2024-01-15 06:15:30,SU-030,Superfast,single_down,71822.04449045217,141.4,,moving,0.0,6
2024-01-15 06:15:30,EX-031,Express,single_down,90143.47371366464,110.7,,moving,0.0,6
2024-01-15 06:15:30,PA-032,Passenger,single_down,58058.384340824414,87.9,,moving,0.0,6
2024-01-15 06:15:30,ME-033,MEMU,single_down,61553.811095630175,78.1,,moving,0.0,6
2024-01-15 06:15:30,SU-034,Superfast,loop,18496.124271998342,147.7,,moving,0.0,6
2024-01-15 06:15:30,ME-035,MEMU,single_up,67066.5618319239,96.1,,delayed,2.0,6
2024-01-15 06:15:30,EX-036,Express,single_up,61237.51789570151,126.5,,moving,0.0,6
2024-01-15 06:15:30,EX-037,Express,single_down,41976.023827097255,131.4,,moving,0.0,6
2024-01-15 06:15:30,FR-038,Freight,central,7228.131652370027,65.4,,moving,0.0,6
2024-01-15 06:15:30,EX-039,Express,single_down,54042.34019770626,128.5,,moving,0.0,6
2024-01-15 06:15:30,PA-040,Passenger,single_up,8914.694820563847,74.3,,moving,25.5,6
2024-01-15 06:15:30,EX-041,Express,single_up,32533.096616422612,118.2,,moving,3.4,6
2024-01-15 06:15:30,MA-042,Mail,single_up,34867.31188274959,117.6,Andheri,moving,10.9,6
2024-01-15 06:15:30,PA-043,Passenger,central,10399.650778698411,74.9,,moving,0.0,6
2024-01-15 06:15:30,ME-044,MEMU,single_down,42172.42511985745,98.2,,moving,0.0,6
2024-01-15 06:15:30,PA-045,Passenger,single_down,53460.21150064648,83.0,,moving,0.0,6
2024-01-15 06:15:30,PA-046,Passenger,single_up,17160.40485603955,83.5,,moving,6.5,6
2024-01-15 06:15:30,PA-047,Passenger,single_down,16891.676368936736,81.6,,moving,0.0,6
2024-01-15 06:15:30,SU-048,Superfast,central,5458.660491075506,152.0,,moving,0.0,6
2024-01-15 06:15:30,PA-049,Passenger,central,8170.420912569316,78.3,Andheri,moving,0.0,6
2024-01-15 06:15:30,ME-050,MEMU,single_down,17152.939361461857,95.7,,moving,14.1,6
2024-01-15 06:15:30,EX-051,Express,central,6994.248126552264,111.6,Bandra,moving,0.0,6
2024-01-15 06:15:30,MA-052,Mail,central,8406.001043819884,109.1,,moving,0.0,6
2024-01-15 06:15:30,SU-053,Superfast,loop,6010.8123660459405,131.9,,moving,2.5,6
2024-01-15 06:15:30,SU-054,Superfast,single_down,39732.94643233375,134.7,,moving,0.0,6
2024-01-15 06:15:30,ME-055,MEMU,central,5054.695818889216,92.9,,moving,0.0,6
2024-01-15 06:15:30,PA-056,Passenger,loop,21780.868880447073,89.5,,moving,0.0,6
2024-01-15 06:15:30,ME-057,MEMU,single_down,72846.56548280461,94.4,,moving,0.0,6
2024-01-15 06:15:30,SU-058,Superfast,central,10904.082396976195,145.2,,moving,0.0,6
2024-01-15 06:15:30,PA-059,Passenger,central,13055.991022083192,72.0,Hoshangabad,delayed,2.7,6
